,addExpiresOrCacheControlHeaders,compressHttp,domainsNumber,dontResizeImageInBrowser,emptySrcTag,externalizeCss,externalizeJs,httpError,httpRequests,jsValidate,maxCookiesLength,minifiedJs,noRedirect,plugins,printStyleSheet,socialNetworkButton,styleSheets,useETags,useStandardTypefaces,viewport,serverResponseTime,mainthreadWorkBreakdown,bootupTime,fontDisplay,thirdPartySummary,thirdPartyFacades,lcpLazyLoaded,longTasks,nonCompositedAnimations,domSize,usesLongCacheTtl,usesResponsiveImages,offscreenImages,unusedCssRules,unusedJavascript,usesOptimizedImages,modernImageFormats,usesTextCompression,usesHttp2,efficientAnimatedContent,legacyJavascript,totalByteWeight,noDocumentWrite,layoutShiftElements,usesPassiveEventListeners,classe_nbRequest,classe_responsesSize,classe_domSize,classe_largestContentfulPaint,classe_cumulativeLayoutShift,classe_firstContentfulPaint,classe_speedIndex,classe_totalBlockingTime,classe_interactive,RandomNumber
316,75,75,0,0,100,0,0,50,0,0,100,0,35,100,100,100,0,0,0,100,0,4.0,46.0,0,0,0,100,0,0,2.0,3.0,100.0,100.0,50.0,12.0,100.0,100.0,100.0,27.0,100.0,100.0,99.0,0,0,100,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,65.0
317,20,75,0,0,100,0,0,100,20,0,100,0,0,100,0,35,0,0,100,100,100,71.0,96.0,0,100,0,0,0,0,97.0,18.0,100.0,100.0,78.0,63.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,85.0
318,100,75,65,0,100,0,0,100,35,0,100,0,75,100,0,100,0,75,0,100,0,2.0,25.0,0,0,0,100,0,0,69.0,92.0,88.0,9.0,42.0,43.0,50.0,22.0,100.0,100.0,100.0,100.0,93.0,100,0,100,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0
319,0,75,75,100,100,100,75,100,75,0,100,35,100,100,0,100,75,75,100,100,100,16.0,37.0,0,0,0,100,0,0,84.0,14.000000000000002,100.0,46.0,67.0,0.0,100.0,57.99999999999999,100.0,100.0,100.0,100.0,97.0,0,0,0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,58.0
320,50,75,75,0,100,75,75,100,65,0,100,0,100,100,0,100,20,50,0,100,100,97.0,99.0,0,100,0,0,0,0,99.0,56.00000000000001,100.0,100.0,67.0,75.0,100.0,34.0,100.0,100.0,100.0,100.0,100.0,100,0,0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
321,50,75,0,20,100,0,0,100,20,0,100,100,0,100,0,100,50,0,0,100,0,14.000000000000002,47.0,0,0,0,100,0,0,99.0,1.0,100.0,41.0,71.0,46.0,41.0,37.0,100.0,15.0,100.0,100.0,86.0,100,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,32.0
322,100,75,20,100,100,50,0,100,50,0,100,100,100,100,0,100,100,0,0,0,100,100.0,100.0,100,0,0,0,0,0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,92.0
323,20,65,0,100,100,0,0,100,35,0,100,35,0,100,0,100,35,0,0,100,0,16.0,51.0,0,0,0,100,0,0,87.0,31.0,44.0,35.0,48.0,41.0,79.0,38.0,1.0,32.0,100.0,82.0,93.0,0,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,42.0
324,75,65,0,20,100,0,0,100,20,0,100,0,0,100,0,100,50,0,0,100,100,28.000000000000004,53.0,0,0,0,0,0,0,89.0,28.000000000000004,100.0,100.0,82.0,28.999999999999996,100.0,100.0,100.0,100.0,100.0,85.0,100.0,0,0,100,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,23.0
325,0,75,0,20,100,0,0,100,20,0,100,20,35,100,0,100,50,50,0,100,0,2.0,21.0,0,0,0,100,0,0,13.0,22.0,100.0,42.0,72.0,16.0,100.0,44.0,100.0,44.0,100.0,100.0,98.0,0,0,100,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,93.0
326,100,75,0,0,100,0,0,100,35,0,100,0,75,100,0,100,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,11.0
327,100,0,100,100,100,50,0,0,100,0,100,0,75,100,0,100,100,0,100,100,0,10.0,91.0,0,0,0,0,0,0,87.0,50.0,48.0,59.0,59.0,75.0,75.0,38.0,100.0,100.0,100.0,100.0,100.0,100,0,0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0
328,100,75,65,0,100,0,0,100,50,0,100,0,75,100,0,100,35,75,0,100,100,100.0,100.0,100,100,0,100,0,0,100.0,13.0,100.0,100.0,100.0,100.0,83.0,33.0,100.0,85.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,88.0
329,100,75,50,35,100,0,0,100,75,0,100,20,75,100,0,100,100,0,0,0,100,100.0,100.0,100,100,0,0,0,0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,25.0
330,0,75,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,100,0,31.0,80.0,0,100,0,0,0,0,99.0,96.0,63.0,68.0,63.0,100.0,47.0,44.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0
331,0,75,0,0,100,0,0,50,35,0,100,35,100,100,0,35,35,75,100,100,100,76.0,96.0,100,100,0,100,0,0,86.0,100.0,100.0,100.0,100.0,74.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,33.0
332,100,75,0,0,100,20,0,100,20,0,100,0,75,100,0,100,0,0,0,100,0,25.0,60.0,0,0,0,100,0,0,100.0,0.0,100.0,100.0,40.0,0.0,0.0,0.0,30.0,100.0,100.0,100.0,0.0,100,0,100,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,13.0
333,100,75,100,35,100,100,50,0,100,0,100,100,100,100,0,100,100,100,100,100,100,11.0,43.0,100,0,0,100,0,0,90.0,34.0,100.0,100.0,67.0,38.0,38.0,25.0,100.0,100.0,100.0,87.0,12.0,100,0,0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,54.0
334,100,75,35,0,100,0,0,100,20,0,100,0,75,100,0,100,0,0,0,100,100,97.0,100.0,0,100,0,100,0,0,100.0,78.0,100.0,100.0,67.0,100.0,100.0,57.99999999999999,100.0,87.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
335,50,0,0,0,100,100,0,100,20,0,100,0,0,100,0,100,20,0,0,100,100,81.0,86.0,0,0,0,0,0,0,100.0,94.0,100.0,100.0,48.0,40.0,74.0,50.0,100.0,100.0,100.0,100.0,100.0,100,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,96.0
336,0,0,50,35,100,50,0,100,35,0,100,0,75,100,0,100,20,0,100,0,100,87.0,98.0,100,100,0,100,0,0,100.0,1.0,88.0,100.0,63.0,100.0,45.0,0.0,36.0,45.0,100.0,100.0,99.0,100,0,0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,84.0
337,0,75,100,100,100,100,0,100,50,0,100,0,75,100,100,100,20,0,100,100,0,8.0,44.0,0,0,0,100,0,0,98.0,21.0,100.0,56.00000000000001,44.0,23.0,0.0,0.0,100.0,100.0,100.0,100.0,63.0,100,0,0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,51.0
338,35,65,0,0,100,0,0,0,20,0,100,0,0,100,0,35,20,0,0,100,100,8.0,26.0,0,0,0,100,0,0,27.0,16.0,57.99999999999999,46.0,62.0,12.0,100.0,100.0,68.0,69.0,100.0,100.0,98.0,0,0,100,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,71.0
339,0,65,50,35,100,0,50,50,35,0,100,0,100,100,0,100,0,75,0,100,100,35.0,80.0,0,0,0,0,0,0,90.0,77.0,84.0,100.0,48.0,50.0,100.0,0.0,100.0,100.0,100.0,100.0,54.0,100,0,0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0
340,0,65,0,0,100,20,0,100,20,0,100,20,100,100,0,100,20,0,0,100,0,5.0,20.0,0,0,0,100,0,0,96.0,17.0,100.0,35.0,48.0,0.0,74.0,20.0,50.0,100.0,100.0,100.0,42.0,0,0,0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0
341,75,75,0,20,100,0,0,100,65,0,100,0,100,100,0,35,65,50,0,0,100,100.0,100.0,100,100,0,100,0,0,100.0,9.0,100.0,100.0,100.0,88.0,67.0,43.0,100.0,53.0,100.0,100.0,100.0,0,0,100,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,58.0
342,50,75,0,0,100,75,0,100,50,0,100,35,35,100,0,100,65,0,0,100,0,99.0,100.0,100,100,0,100,0,0,100.0,6.0,100.0,100.0,50.0,66.0,100.0,100.0,100.0,100.0,42.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,36.0
343,100,0,100,100,100,50,75,100,50,0,100,0,100,100,100,100,0,0,100,100,100,12.0,38.0,100,0,0,0,0,0,46.0,20.0,67.0,100.0,100.0,44.0,100.0,98.0,100.0,100.0,100.0,100.0,98.0,0,0,0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0
344,50,75,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,0,100,100,24.0,68.0,0,0,0,100,0,0,45.0,25.0,100.0,89.0,59.0,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,84.0
345,0,75,100,0,100,50,75,100,75,0,100,0,100,0,0,100,75,100,100,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,41.0
346,75,75,0,0,100,75,0,100,20,0,100,0,75,100,0,100,0,0,0,100,0,6.0,35.0,100,0,0,100,0,0,99.0,11.0,43.0,100.0,66.0,0.0,0.0,0.0,100.0,100.0,12.0,100.0,6.0,0,0,0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,77.0
347,50,75,0,35,100,0,75,100,35,0,100,100,75,100,0,100,100,0,0,100,0,5.0,38.0,0,100,0,100,0,0,22.0,1.0,0.0,0.0,36.0,10.0,100.0,84.0,100.0,100.0,100.0,100.0,7.000000000000001,0,0,0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,90.0
348,0,65,0,0,100,50,0,100,20,0,100,0,75,100,0,100,35,0,100,100,100,0.0,9.0,100,0,0,100,0,0,7.000000000000001,4.0,100.0,46.0,87.0,19.0,0.0,0.0,100.0,100.0,66.0,97.0,28.000000000000004,0,0,100,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,90.0
349,0,0,100,100,100,100,100,50,100,0,100,0,100,100,0,100,100,0,100,100,100,59.0,70.0,0,0,0,100,0,0,100.0,17.0,40.0,100.0,84.0,21.0,0.0,0.0,100.0,100.0,100.0,100.0,51.0,100,0,0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,80.0
350,20,75,0,0,100,50,0,100,35,0,100,35,0,100,0,100,75,0,0,100,0,9.0,37.0,100,100,0,100,0,0,70.0,37.0,74.0,66.0,59.0,0.0,100.0,100.0,100.0,100.0,100.0,87.0,12.0,0,0,0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,80.0
351,0,75,0,0,100,20,0,100,35,0,100,0,100,100,0,100,50,0,0,100,100,78.0,97.0,0,100,0,100,0,0,86.0,16.0,100.0,88.0,87.0,20.0,46.0,31.0,100.0,100.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,65.0
352,50,75,0,0,100,0,75,100,35,0,100,100,75,100,0,100,35,0,0,100,100,94.0,96.0,0,0,0,0,0,0,100.0,10.0,100.0,100.0,100.0,32.0,75.0,40.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0
353,100,75,50,0,100,0,0,100,35,0,100,0,100,100,0,100,35,0,0,100,100,12.0,79.0,0,100,0,100,0,0,8.0,52.0,0.0,0.0,88.0,50.0,100.0,67.0,100.0,100.0,100.0,100.0,0.0,100,0,0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,59.0
354,0,75,0,100,100,75,0,50,35,0,100,35,75,100,0,35,35,0,0,0,0,100.0,100.0,100,0,0,100,0,0,100.0,6.0,100.0,100.0,100.0,100.0,100.0,43.0,100.0,47.0,100.0,100.0,100.0,100,0,100,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,25.0
355,50,35,0,0,100,0,0,0,0,0,100,100,0,100,100,35,75,0,0,100,100,17.0,79.0,0,0,0,100,0,0,72.0,35.0,31.0,46.0,75.0,39.0,100.0,75.0,88.0,100.0,100.0,100.0,98.0,100,0,100,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,25.0
356,0,0,0,0,0,50,0,50,20,0,100,0,0,100,0,100,75,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,34.0
357,50,75,0,20,100,0,0,100,20,0,100,35,0,100,0,100,35,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,61.0
358,50,75,0,0,100,75,0,0,0,0,100,20,75,100,0,100,0,0,0,100,0,3.0,45.0,0,0,0,100,0,0,5.0,10.0,9.0,0.0,62.0,31.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0,0,0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0
359,20,75,0,0,100,75,0,100,35,0,100,100,100,100,0,100,35,0,0,100,0,99.0,100.0,0,100,0,100,0,0,100.0,98.0,85.0,100.0,100.0,48.0,100.0,72.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,11.0
360,100,75,50,35,100,100,0,100,35,0,100,0,75,100,0,35,100,0,100,100,100,11.0,33.0,0,100,0,100,0,0,4.0,11.0,100.0,100.0,87.0,22.0,87.0,50.0,100.0,100.0,100.0,100.0,99.0,0,0,0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0
361,100,75,50,0,100,75,0,100,65,0,100,0,100,100,0,35,100,0,0,100,0,26.0,49.0,0,100,0,0,0,0,67.0,38.0,100.0,100.0,100.0,35.0,86.0,47.0,100.0,100.0,100.0,100.0,99.0,100,0,100,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,46.0
362,35,75,0,0,100,0,0,100,0,0,100,0,0,100,0,100,35,0,0,100,100,6.0,27.0,0,0,0,100,0,0,4.0,27.0,100.0,50.0,46.0,34.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100,0,0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,49.0
363,0,75,0,0,100,75,100,100,35,0,100,100,100,100,0,100,50,0,100,0,100,100.0,100.0,100,0,0,0,0,0,100.0,92.0,100.0,100.0,100.0,88.0,88.0,88.0,50.0,46.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,90.0
364,0,75,0,0,100,100,0,100,20,0,100,0,0,100,0,100,65,0,0,100,100,0.0,11.0,0,0,0,100,0,0,26.0,5.0,100.0,31.0,36.0,31.0,100.0,31.0,100.0,100.0,100.0,100.0,99.0,0,0,100,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0
365,0,75,0,0,100,0,0,100,20,0,100,0,100,100,0,100,35,0,0,100,0,12.0,32.0,0,100,0,100,0,0,73.0,47.0,88.0,100.0,79.0,37.0,100.0,100.0,100.0,100.0,100.0,79.0,98.0,100,0,100,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,16.0
366,0,75,0,0,100,0,0,100,35,0,100,0,75,100,0,100,0,0,0,100,100,0.0,0.0,0,0,0,100,0,0,5.0,16.0,0.0,100.0,61.0,4.0,48.0,0.0,36.0,100.0,100.0,100.0,0.0,0,0,100,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,29.0
367,0,65,0,100,100,0,0,50,20,0,100,100,0,100,0,100,100,0,0,100,100,100.0,100.0,0,100,0,0,0,0,0.0,100.0,100.0,100.0,88.0,100.0,100.0,46.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,83.0
368,35,75,0,0,100,0,0,100,35,0,100,0,75,100,0,100,0,0,0,100,100,53.0,67.0,0,0,0,0,0,0,100.0,79.0,100.0,100.0,66.0,46.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,0,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,16.0
369,0,75,100,0,100,75,20,50,50,0,100,0,100,100,0,100,65,100,100,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,37.0
370,100,75,35,100,100,20,0,100,65,0,100,35,75,100,0,100,35,50,0,100,0,25.0,59.0,100,0,0,100,0,0,2.0,39.0,88.0,74.0,50.0,33.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100,0,0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,85.0
371,20,75,0,0,100,0,0,100,0,0,100,100,0,100,0,100,20,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,56.0
372,0,75,0,0,100,0,0,100,0,0,100,0,75,100,100,100,35,0,0,100,100,6.0,33.0,100,0,0,100,0,0,34.0,17.0,74.0,100.0,66.0,36.0,100.0,100.0,100.0,100.0,100.0,69.0,90.0,0,0,100,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,32.0
373,20,75,0,0,100,0,0,100,20,0,100,0,100,100,0,100,50,0,0,100,100,63.0,82.0,100,100,0,100,0,0,100.0,54.0,100.0,100.0,91.0,47.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,82.0
374,0,75,100,0,100,100,75,100,65,0,100,0,75,100,0,100,35,100,0,0,100,100.0,99.0,100,100,0,0,0,0,100.0,93.0,100.0,100.0,100.0,63.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,24.0
375,0,0,50,100,100,75,0,100,50,0,100,0,0,100,0,100,100,0,100,100,0,94.0,98.0,100,0,0,0,0,0,98.0,71.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,61.0
376,50,75,0,0,100,0,0,100,20,0,100,0,35,100,0,100,0,0,100,100,100,90.0,95.0,0,100,0,100,0,0,89.0,67.0,100.0,100.0,88.0,46.0,35.0,0.0,100.0,100.0,100.0,100.0,95.0,100,0,100,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,94.0
377,75,75,0,100,100,100,0,100,35,0,100,35,0,100,0,100,35,0,0,0,0,100.0,100.0,100,100,0,100,0,0,100.0,41.0,66.0,100.0,100.0,100.0,100.0,81.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0
378,0,0,0,0,100,0,0,100,20,0,100,0,75,100,0,35,0,0,0,0,100,100.0,100.0,100,0,0,0,0,0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0
379,75,75,0,0,100,0,0,100,20,0,100,100,0,100,0,100,50,0,0,0,100,98.0,99.0,100,100,0,0,0,0,100.0,91.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,82.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,86.0
380,50,75,35,100,100,50,0,100,75,0,100,35,75,100,0,100,50,0,100,100,100,5.0,26.0,0,0,0,100,0,0,4.0,96.0,100.0,100.0,75.0,38.0,100.0,79.0,100.0,100.0,100.0,100.0,100.0,0,0,100,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,39.0
381,75,65,20,0,100,50,0,100,50,0,100,0,35,100,0,100,35,0,0,100,0,15.0,57.99999999999999,0,0,0,100,0,0,99.0,0.0,48.0,100.0,0.0,7.000000000000001,45.0,0.0,0.0,37.0,100.0,78.0,0.0,100,0,0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,93.0
382,50,75,65,100,100,0,0,100,75,0,100,100,35,100,0,100,75,75,100,100,100,47.0,64.0,100,100,0,100,0,0,99.0,49.0,100.0,100.0,88.0,17.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,10.0
383,0,75,20,0,100,100,50,100,35,0,100,100,75,100,0,100,35,75,100,100,0,100.0,100.0,100,100,0,100,0,0,100.0,28.999999999999996,100.0,100.0,88.0,75.0,88.0,75.0,100.0,49.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,21.0
384,0,75,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,100,100,100,100,100.0,100.0,0,0,0,0,0,0,100.0,9.0,100.0,100.0,88.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0
385,100,75,75,20,100,100,0,100,65,0,100,20,75,100,0,100,20,100,0,0,100,100.0,100.0,100,100,0,0,0,0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,100,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,20.0
386,75,75,0,0,100,0,0,100,20,0,100,100,0,100,0,100,50,0,0,100,100,72.0,96.0,100,0,0,0,0,0,97.0,76.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,86.0
387,75,75,75,100,100,0,0,100,75,0,100,100,100,100,0,100,75,75,100,100,100,90.0,95.0,100,100,0,0,0,0,100.0,67.0,100.0,88.0,88.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,73.0
388,0,75,100,35,100,100,75,100,75,0,100,0,75,100,0,100,35,75,100,100,0,44.0,70.0,100,0,0,100,0,0,97.0,0.0,38.0,100.0,100.0,50.0,100.0,0.0,100.0,100.0,100.0,100.0,62.0,100,0,100,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,54.0
389,100,75,100,100,0,50,0,100,75,0,100,0,75,100,0,100,75,100,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,28.0
390,75,65,0,35,100,100,20,100,50,0,100,0,35,100,0,100,100,0,100,100,100,86.0,95.0,0,100,0,100,0,0,95.0,0.0,28.999999999999996,100.0,87.0,39.0,100.0,19.0,100.0,100.0,100.0,100.0,94.0,100,0,0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,21.0
391,75,75,0,0,100,100,0,100,35,0,100,35,35,100,0,100,0,75,0,0,100,98.0,99.0,100,100,0,100,0,0,99.0,65.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,0,100,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,25.0
392,0,35,20,20,100,75,0,100,75,0,100,0,75,100,0,100,100,0,100,0,100,100.0,100.0,100,0,0,100,0,0,100.0,2.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,44.0,100.0,100.0,100.0,100,0,100,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0
393,0,75,75,20,100,100,0,100,100,0,100,0,35,100,0,100,100,0,100,0,100,3.0,19.0,0,0,0,0,0,0,100.0,85.0,100.0,100.0,100.0,46.0,100.0,75.0,100.0,87.0,100.0,100.0,100.0,0,0,100,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0
394,0,0,100,100,100,100,75,100,75,50,100,0,100,100,0,100,100,0,100,100,100,2.0,15.0,0,0,0,100,0,0,3.0,88.0,100.0,88.0,75.0,38.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,0,0,100,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,31.0
395,100,75,0,0,100,0,0,100,20,0,100,100,75,100,0,100,50,75,0,100,100,91.0,99.0,0,0,0,0,0,0,100.0,4.0,100.0,100.0,100.0,100.0,88.0,43.0,100.0,61.0,100.0,100.0,100.0,100,0,0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,19.0
396,100,75,100,100,100,75,100,100,75,50,100,0,0,100,0,100,100,100,100,0,100,100.0,100.0,100,100,0,100,0,0,100.0,71.0,100.0,100.0,100.0,100.0,100.0,100.0,62.0,46.0,100.0,100.0,100.0,0,0,100,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,38.0
397,0,75,100,35,100,100,75,100,75,0,100,0,75,100,0,100,100,100,100,100,0,30.0,60.0,0,0,0,0,0,0,2.0,0.0,0.0,67.0,41.0,12.0,82.0,0.0,10.0,100.0,100.0,100.0,32.0,100,0,0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,69.0
398,0,75,100,35,100,50,100,0,65,0,100,0,100,100,0,100,35,100,100,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,21.0
