,urlName,domSize,nbRequest,responsesSize,ecoIndex,grade,performance,accessibility,largestContentfulPaint,cumulativeLayoutShift,firstContentfulPaint,speedIndex,totalBlockingTime,interactive,addExpiresOrCacheControlHeaders,compressHttp,domainsNumber,dontResizeImageInBrowser,emptySrcTag,externalizeCss,externalizeJs,httpError,httpRequests,imageDownloadedNotDisplayed,jsValidate,maxCookiesLength,minifiedCss,minifiedJs,noCookieForStaticRessources,noRedirect,optimizeBitmapImages,optimizeSvg,plugins,printStyleSheet,socialNetworkButton,styleSheets,useETags,useStandardTypefaces,viewport,serverResponseTime,criticalRequestChains,mainthreadWorkBreakdown,bootupTime,usesRelPreload,fontDisplay,networkRtt,networkServerLatency,thirdPartySummary,thirdPartyFacades,lcpLazyLoaded,longTasks,nonCompositedAnimations,preloadLcpImage,usesLongCacheTtl,usesResponsiveImages,offscreenImages,unminifiedCss,unminifiedJavascript,unusedCssRules,unusedJavascript,usesOptimizedImages,modernImageFormats,usesTextCompression,usesHttp2,efficientAnimatedContent,duplicatedJavascript,legacyJavascript,totalByteWeight,noDocumentWrite,redirects,layoutShiftElements,usesPassiveEventListeners
54,https://www.waldorfastorialoscabospedregal.com/,94.0,202,13716,9,F,20,76,3,100,39,2,0,0,0,65,0,0,100,0,0,0,0,50,0,100,100,0,100,0,100,100,100,0,100,0,75,0,100,100,0,100.0,100.0,0,100,0,0,0,0,0,0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
55,https://www.andbeyond.com/our-lodges/africa/south-africa/kruger-national-park/ngala-private-game-reserve/andbeyond-ngala-safari-lodge/,66.0,234,4243,6,F,3,78,0,2,28,1,0,0,0,75,0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,0,0,100,0,0,22.0,49.0,0,100,0,0,0,0,0,0,0,100,30.0,32.0,40.0,100.0,100.0,100.0,0.0,100.0,87.0,100.0,100.0,100.0,100.0,87.0,74.0,100,100.0,0,100
56,https://novotel.accor.com/gb/usa/index.shtml,11.0,99,4727,16,F,8,86,0,0,77,2,1,0,75,75,0,0,100,0,0,0,20,50,0,100,0,0,100,0,100,100,100,100,100,35,0,0,100,0,0,24.0,61.0,0,0,0,0,0,0,0,0,0,100,14.000000000000002,100.0,100.0,100.0,100.0,56.99999999999999,32.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,0,0
57,https://www.jal.co.jp/inl/en/,99.0,2,1,92,A,19,74,0,100,41,0,0,0,0,0,100,100,100,100,100,50,100,100,0,100,0,0,100,75,100,0,100,0,100,100,0,100,0,100,0,99.0,100.0,0,100,0,0,100,0,100,0,0,100,5.0,100.0,100.0,100.0,100.0,100.0,100.0,56.99999999999999,26.0,85.0,62.0,100.0,100.0,100.0,100.0,0,100.0,0,100
58,https://www.spicejet.com/,0.0,63,3353,43,D,16,46,0,100,0,2,1,1,0,0,0,0,100,50,0,100,35,50,0,100,0,35,100,35,100,100,100,0,100,35,0,100,100,0,0,3.0,18.0,0,0,0,0,0,0,100,0,0,100,0.0,87.0,66.0,87.0,40.0,48.0,7.000000000000001,0.0,0.0,100.0,100.0,100.0,100.0,87.0,0.0,100,100.0,0,0
59,https://www.airnewzealand.co.nz/homepage,49.0,48,1007,37,D,5,92,0,0,10,12,5,9,100,75,50,0,100,100,0,50,35,100,0,100,100,100,100,75,100,100,100,100,100,20,0,0,100,0,0,13.0,31.0,0,0,0,0,0,0,0,0,0,100,32.0,45.0,100.0,100.0,100.0,88.0,34.0,100.0,57.99999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
60,https://www.finnair.com/,98.0,31,1225,67,B,57,100,74,100,99,100,8,21,100,75,0,100,100,0,0,100,65,100,0,100,100,100,100,100,100,100,100,0,100,75,0,100,100,100,0,3.0,14.000000000000002,0,100,0,0,0,0,100,0,0,100,2.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,63.0,10.0,100.0,100.0,100.0,100.0,90.0,100,100.0,0,0
61,https://www.britishairways.com/travel/home/public/en_in/,100.0,1,5,92,A,15,65,0,91,4,1,0,4,0,75,100,100,100,75,100,50,100,100,0,100,0,0,100,100,100,0,100,0,100,100,0,100,100,0,0,95.0,99.0,0,100,0,0,100,0,0,0,0,100,5.0,56.99999999999999,48.0,88.0,100.0,40.0,32.0,100.0,23.0,22.0,30.0,100.0,100.0,100.0,99.0,0,100.0,0,100
62,https://www.airvistara.com/in/en,64.0,192,9775,2,G,17,78,0,100,1,2,5,3,50,75,0,0,100,50,0,100,0,0,0,100,0,0,100,0,100,50,100,0,100,65,0,0,100,0,0,66.0,92.0,0,0,0,0,100,0,100,0,0,100,0.0,100.0,76.0,100.0,76.0,0.0,0.0,76.0,35.0,0.0,33.0,100.0,100.0,100.0,41.0,0,100.0,0,100
63,https://www.singaporeair.com/en_UK/in/home#/book/bookflight,14.000000000000002,1,2,93,A,23,91,0,100,27,28,2,14,0,0,100,100,100,100,100,50,100,100,0,100,0,0,100,100,100,0,100,0,100,100,0,100,100,0,0,6.0,56.00000000000001,0,0,0,0,0,0,100,0,0,100,0.0,0.0,0.0,100.0,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100,100.0,0,0
64,https://www.olacabs.com/,100.0,136,1786,27,E,54,78,8,93,52,60,62,83,0,20,20,0,100,100,50,100,20,50,0,100,0,0,100,100,100,0,100,0,100,65,50,0,100,100,0,100.0,100.0,0,0,0,0,100,0,100,0,0,100,17.0,100.0,100.0,87.0,44.0,87.0,33.0,100.0,50.0,18.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
65,https://www.meru.in/,40.0,96,1966,17,F,47,78,0,100,19,21,86,21,0,75,0,0,0,75,0,100,20,0,0,100,0,0,100,75,100,100,100,0,100,20,0,0,100,100,0,2.0,15.0,0,0,0,0,100,0,100,0,0,100,68.0,100.0,100.0,85.0,66.0,56.00000000000001,0.0,74.0,46.0,100.0,100.0,100.0,100.0,48.0,13.0,0,100.0,0,0
66,https://www.carzonrent.com/,14.000000000000002,119,2100,14,F,20,59,1,7,53,36,26,15,0,75,0,20,100,75,0,0,20,0,0,100,0,0,100,75,100,100,100,0,100,0,0,0,100,100,0,0.0,0.0,0,0,0,0,0,0,100,0,0,95,16.0,49.0,87.0,100.0,75.0,47.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,74.0,0.0,100,100.0,0,0
67,https://www.bharattaxi.com/,97.0,16,305,66,B,81,96,43,100,97,93,93,83,0,75,100,35,100,100,50,100,75,50,0,100,0,100,100,100,100,100,100,0,100,65,100,100,100,100,0,88.0,97.0,0,100,0,0,100,0,100,0,0,100,96.0,100.0,18.0,100.0,100.0,75.0,88.0,27.0,0.0,100.0,100.0,100.0,100.0,100.0,79.0,100,100.0,0,0
68,https://www.megacabs.com/,95.0,78,2286,24,E,36,81,0,100,16,28,49,13,20,65,0,0,100,0,0,100,35,50,0,100,0,0,100,100,100,100,100,0,100,0,0,0,100,100,0,94.0,99.0,0,0,0,0,100,0,100,0,0,95,71.0,100.0,100.0,100.0,100.0,67.0,48.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100,100.0,0,0
69,http://www.mytaxiindia.com/,49.0,57,1567,34,E,71,85,53,100,34,69,86,66,75,75,0,35,100,75,0,100,35,50,0,100,0,0,100,0,100,100,100,0,100,35,0,0,100,0,0,0.0,7.000000000000001,0,0,0,0,0,0,0,0,0,100,0.0,0.0,100.0,100.0,100.0,65.0,15.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0,100.0,0,0
70,https://www.zoomcar.com/bangalore/,63.0,78,1172,28,E,28,70,9,100,16,46,13,13,0,75,0,100,100,100,0,50,35,100,0,100,0,35,100,0,100,0,100,0,100,65,0,0,100,100,0,92.0,97.0,0,0,0,0,100,0,0,0,0,100,47.0,100.0,100.0,100.0,100.0,86.0,46.0,74.0,48.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
71,https://www.lyft.com/,56.00000000000001,74,3295,26,E,28,90,0,89,64,39,14,5,75,75,0,0,100,50,0,100,35,100,0,100,100,35,100,100,100,100,100,0,100,65,0,100,100,100,0,0.0,4.0,0,0,0,0,100,0,0,0,0,100,89.0,100.0,48.0,100.0,100.0,56.99999999999999,48.0,100.0,50.0,100.0,43.0,100.0,100.0,100.0,100.0,0,100.0,0,0
72,https://www.grab.com/sg/transport/taxi/,90.0,143,2504,23,E,28,61,0,100,28,7,28,5,50,75,0,0,100,0,0,100,20,50,0,100,0,0,100,100,100,100,100,0,100,0,0,0,100,0,0,28.000000000000004,95.0,0,0,0,0,100,0,100,0,0,100,10.0,67.0,100.0,100.0,100.0,100.0,100.0,43.0,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,0
73,http://www.bitaksi.com/en/,1.0,80,3578,53,C,18,68,0,49,0,2,36,0,0,0,35,0,100,50,0,0,35,100,0,100,0,0,100,75,100,100,100,0,100,0,50,0,100,100,0,0.0,20.0,0,0,0,0,0,0,0,0,0,100,29.0,86.0,100.0,100.0,84.0,97.0,24.0,0.0,0.0,100.0,100.0,100.0,100.0,86.0,0.0,0,100.0,0,0
74,https://www.avaseakrabi.com/,100.0,101,5595,33,E,11,52,0,4,0,3,34,0,20,65,0,35,100,50,0,0,20,100,0,100,0,0,100,100,100,100,100,0,100,0,0,0,100,100,0,45.0,60.0,0,0,0,0,100,0,0,0,0,100,9.0,100.0,100.0,100.0,100.0,100.0,24.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
75,https://www.fariyas.com/resort-in-lonavala/,25.0,57,3879,29,E,35,81,0,100,0,0,67,1,0,0,35,0,100,0,0,50,35,0,0,100,0,0,100,0,100,100,100,0,100,0,0,0,100,100,0,15.0,44.0,0,100,0,0,0,0,100,0,0,100,3.0,42.0,100.0,87.0,74.0,49.0,26.0,100.0,27.0,100.0,100.0,100.0,100.0,100.0,78.0,100,100.0,0,0
76,https://www.fernhotels.com/,83.0,20,822,38,D,27,72,7,19,13,65,28,54,100,75,65,20,100,0,0,100,75,0,0,100,35,0,100,100,100,100,100,0,100,75,0,0,100,100,0,1.0,18.0,0,0,0,0,0,0,100,0,0,100,5.0,0.0,41.0,100.0,100.0,75.0,30.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,2.0,100,100.0,0,100
77,https://www.tajhotels.com/,4.0,181,3372,7,F,15,81,7,5,51,19,17,8,20,75,0,0,100,0,0,50,0,25,0,100,0,0,100,0,100,0,100,0,100,20,0,0,100,100,0,56.00000000000001,90.0,0,0,0,0,100,0,100,0,0,100,90.0,88.0,32.0,100.0,100.0,87.0,25.0,100.0,88.0,100.0,0.0,100.0,91.0,100.0,99.0,100,100.0,0,0
78,https://www.montriresort-bangkok.com/,92.0,1,36,86,A,93,93,89,100,66,95,100,98,0,75,100,100,100,50,0,100,100,100,50,100,0,0,100,100,100,100,100,0,100,100,0,100,100,0,0,5.0,46.0,0,0,0,0,0,0,100,0,0,100,17.0,100.0,45.0,100.0,100.0,43.0,48.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,30.0,100,100.0,0,100
79,https://www.tridenthotels.com/,19.0,192,4109,6,F,20,62,0,93,37,2,6,1,50,75,0,0,100,0,0,100,0,0,0,100,0,0,100,0,100,100,100,100,100,0,0,0,100,0,0,38.0,71.0,0,0,0,0,100,0,100,0,0,100,17.0,100.0,27.0,100.0,100.0,87.0,44.0,87.0,36.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,0,0
80,https://www.tropicanaalibaug.com/,61.0,59,2675,33,E,54,78,10,44,39,71,90,72,0,75,0,0,0,100,0,100,35,50,0,100,0,0,100,100,100,100,100,0,100,20,50,0,100,100,0,0.0,11.0,0,0,0,0,0,0,100,0,0,100,0.0,12.0,0.0,100.0,100.0,88.0,2.0,46.0,0.0,48.0,66.0,100.0,100.0,100.0,0.0,0,100.0,0,0
81,http://acmoore.com,0.0,254,3109,5,G,7,94,0,39,10,1,0,0,20,75,0,0,100,0,0,0,0,100,0,100,0,0,100,0,100,50,100,0,0,20,0,100,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
82,http://www.a1softwaregroup.com,100.0,119,2764,34,E,30,88,2,64,14,36,46,6,0,75,0,0,100,0,0,100,20,100,0,100,0,0,100,0,100,100,100,0,100,0,0,0,100,100,0,90.0,99.0,0,0,0,0,100,0,100,0,0,100,1.0,83.0,42.0,74.0,85.0,0.0,25.0,100.0,27.0,0.0,8.0,100.0,100.0,83.0,81.0,100,42.0,0,0
83,http://www.a10networks.com,100.0,99,3612,18,F,20,89,0,91,0,2,19,0,50,0,0,0,100,0,0,100,20,25,0,100,0,0,100,0,100,100,100,0,35,0,0,0,100,100,0,85.0,90.0,0,0,0,0,100,0,100,0,0,97,79.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,100,100.0,0,100
84,http://a123systems.com,20.0,1,0,94,A,50,88,3,92,4,5,99,53,0,0,100,100,100,100,100,50,100,100,0,100,0,0,100,100,100,0,100,0,100,100,0,100,100,100,0,0.0,4.0,0,100,0,0,0,0,100,0,0,100,5.0,100.0,100.0,100.0,100.0,38.0,0.0,100.0,100.0,100.0,59.0,100.0,100.0,66.0,74.0,0,42.0,0,100
85,http://www.aaipharma.com,100.0,4,250,90,A,76,86,56,89,39,86,92,87,100,75,75,100,100,100,50,100,100,100,0,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100.0,100.0,0,100,0,0,100,0,0,0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
86,http://www.aampp.net,100.0,3,1,92,A,100,84,100,100,100,100,99,100,0,0,100,100,100,100,75,100,100,100,0,100,0,100,100,75,100,100,100,0,100,100,0,100,100,0,0,92.0,99.0,0,0,0,0,100,0,100,0,0,100,0.0,100.0,100.0,100.0,100.0,79.0,39.0,25.0,0.0,36.0,39.0,100.0,100.0,100.0,69.0,100,100.0,0,0
87,http://aardenpharma.com,88.0,16,1137,74,B,56,56,0,100,51,51,100,4,0,75,0,20,0,75,100,100,75,25,50,100,0,0,100,100,100,100,100,0,100,75,100,100,100,0,0,10.0,41.0,0,0,0,0,0,0,0,0,0,100,17.0,100.0,100.0,100.0,100.0,57.99999999999999,24.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100,100.0,0,0
88,http://googleblog.blogspot.com/2011/09/fall-spring-clean.html,99.0,37,589,43,D,59,57,22,100,34,61,81,50,75,75,0,0,100,0,0,50,50,100,0,100,0,0,100,35,100,100,100,0,100,35,0,0,0,100,0,87.0,99.0,0,100,0,0,100,0,100,0,0,100,5.0,100.0,41.0,100.0,88.0,100.0,67.0,100.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,0,100
89,http://www.aaronandrewsapparel.com,0.0,77,2900,36,D,17,83,0,85,0,6,9,13,75,65,0,0,100,50,0,100,35,100,0,100,35,35,100,75,100,100,100,0,100,65,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
90,http://aasonn.com,76.0,48,1324,46,D,47,86,0,100,5,27,88,28,75,75,0,0,100,0,0,100,35,100,0,100,0,0,100,0,100,100,100,0,100,20,0,0,100,100,0,35.0,65.0,0,0,0,0,0,0,100,0,0,100,10.0,13.0,100.0,100.0,64.0,40.0,30.0,100.0,9.0,67.0,100.0,100.0,100.0,100.0,61.0,100,100.0,0,0
91,http://www.abacast.com,56.99999999999999,9,227,86,A,77,56,35,100,59,81,100,93,0,75,100,100,100,50,0,100,100,100,0,100,0,0,100,100,100,100,100,0,100,100,100,0,100,0,0,76.0,89.0,0,0,0,0,0,0,0,0,0,100,96.0,100.0,100.0,100.0,81.0,100.0,34.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,47.0,0,100
92,http://abacus.com,100.0,48,790,66,B,55,66,8,100,4,32,100,48,0,0,0,100,100,50,0,0,35,100,0,100,0,0,100,0,100,0,100,0,100,65,0,0,100,100,0,100.0,99.0,0,100,0,0,100,0,0,0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,49.0,0,100
93,http://www.abakaninc.com,0.0,72,918,52,C,65,42,18,67,64,94,89,77,0,75,75,100,100,75,0,0,35,50,0,100,0,0,100,75,100,100,100,0,100,50,75,100,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
94,http://www.abarisllc.com/,100.0,7,30,83,A,100,84,100,100,100,100,100,100,100,75,100,100,0,75,100,100,100,100,100,100,0,0,100,100,100,100,100,0,100,100,0,100,100,100,0,99.0,97.0,0,100,0,0,0,0,0,0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,43.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
95,http://abbeypost.com,95.0,8,29,90,A,61,85,22,85,9,46,100,76,0,75,75,100,100,100,75,100,100,100,0,100,0,100,100,75,100,100,100,0,100,100,0,100,100,100,0,13.0,50.0,0,0,0,0,0,0,0,0,0,100,4.0,23.0,100.0,100.0,100.0,67.0,19.0,88.0,0.0,74.0,74.0,100.0,100.0,100.0,42.0,100,100.0,0,100
96,http://www.abbott.com,80.0,132,3535,23,E,23,90,0,3,47,19,51,8,75,65,0,0,100,50,0,100,20,0,0,100,0,0,100,0,100,100,100,0,100,20,0,0,100,100,0,8.0,27.0,0,100,0,0,0,0,100,0,0,100,54.0,100.0,45.0,100.0,100.0,100.0,41.0,100.0,75.0,100.0,100.0,100.0,67.0,100.0,99.0,100,32.0,0,0
97,http://www.abcelex.com/,99.0,23,317,75,B,69,85,6,84,90,64,100,99,100,75,75,0,100,0,50,100,75,100,0,100,0,0,100,100,100,100,100,0,100,35,50,0,100,100,0,24.0,100.0,0,100,0,0,100,0,100,0,0,45,0.0,0.0,60.0,100.0,100.0,100.0,100.0,27.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100,100.0,0,100
98,http://www.abesmarket.com,100.0,35,2676,59,C,67,88,67,100,93,87,31,80,100,75,75,0,100,0,100,100,50,100,0,100,0,100,100,75,100,100,100,0,100,100,100,100,100,0,0,100.0,100.0,0,0,0,0,0,0,100,0,0,100,47.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,67.0,100.0,67.0,100.0,100.0,100.0,100.0,100,100.0,0,100
99,http://abeonatherapeutics.com,100.0,68,3100,49,D,45,93,0,100,0,7,96,4,0,0,0,35,100,0,50,100,35,100,0,100,100,0,100,35,100,100,100,0,100,0,50,0,0,100,0,100.0,100.0,0,100,0,0,0,0,0,0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,100.0,100,100.0,0,100
100,http://abgenomics.com,46.0,5,28,91,A,72,85,38,92,20,78,100,85,0,75,100,100,100,100,75,100,100,100,0,100,0,100,100,100,100,100,100,0,100,100,0,100,100,100,0,10.0,38.0,0,0,0,0,0,0,100,0,0,100,3.0,100.0,100.0,100.0,100.0,0.0,11.0,100.0,100.0,39.0,100.0,100.0,100.0,87.0,63.0,100,100.0,0,100
101,http://abidetx.com,100.0,58,2366,30,E,45,83,0,100,69,42,56,17,0,65,0,0,100,20,0,100,35,50,0,100,0,0,100,0,100,0,100,0,100,65,0,0,100,100,0,15.0,99.0,0,100,0,0,100,0,100,0,0,100,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100.0,0,100
102,http://www.abigailstewart.com/,100.0,44,612,74,B,63,100,5,100,88,96,78,52,100,75,50,100,100,0,0,100,35,100,0,100,0,100,100,75,100,100,100,0,100,100,100,0,100,100,0,86.0,95.0,0,0,0,0,0,0,0,0,0,100,85.0,100.0,100.0,74.0,100.0,37.0,56.99999999999999,100.0,100.0,30.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
103,http://www.abilitydynamics.com,100.0,96,1864,33,E,19,83,1,100,6,17,5,4,100,75,0,100,100,0,0,100,20,100,0,100,0,100,100,0,100,100,100,0,100,100,50,0,100,100,0,99.0,100.0,0,0,0,0,100,0,100,0,0,100,100.0,100.0,88.0,100.0,100.0,100.0,100.0,25.0,11.0,100.0,48.0,100.0,100.0,100.0,100.0,100,100.0,0,100
104,http://www.abilto.com,100.0,109,2705,25,E,20,86,0,62,33,6,21,2,20,75,0,100,100,0,0,100,20,50,0,100,0,0,100,0,100,100,100,0,35,0,0,0,100,100,0,99.0,99.0,0,100,0,0,100,0,0,0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
105,http://www.abine.com,93.0,34,596,69,B,65,66,57,100,40,90,62,40,0,75,35,0,100,20,0,100,50,100,0,100,0,0,100,75,100,100,100,0,100,50,50,0,100,100,0,74.0,89.0,0,100,0,0,100,0,100,0,0,100,57.99999999999999,100.0,100.0,100.0,100.0,88.0,67.0,75.0,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100,28.000000000000004,0,100
106,http://abiogenix.com,52.0,69,3031,32,E,28,94,0,100,15,27,28,11,100,75,35,100,100,0,0,100,35,100,0,100,0,100,100,75,100,100,100,0,100,100,100,0,100,100,0,73.0,86.0,0,100,0,0,100,0,0,0,0,100,43.0,56.00000000000001,100.0,100.0,50.0,65.0,40.0,100.0,36.0,65.0,100.0,100.0,100.0,87.0,96.0,100,41.0,0,0
107,http://www.abiquo.com,0.0,49,662,53,C,44,79,4,49,28,38,83,39,75,75,0,35,0,0,0,0,35,50,0,100,0,0,100,75,100,100,100,0,100,0,50,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
108,http://moef.gov.in,100.0,183,8059,7,F,13,87,0,12,1,0,34,4,0,75,20,0,100,0,0,100,0,0,0,100,0,0,100,35,100,100,100,0,100,0,0,0,0,100,0,50.0,51.0,0,100,0,0,0,0,100,0,0,44,2.0,100.0,100.0,88.0,39.0,50.0,18.0,100.0,48.0,6.0,53.0,100.0,100.0,100.0,100.0,100,44.0,0,100
109,http://goidirectory.nic.in/index.php,0.0,62,1564,57,C,53,84,0,90,46,24,100,26,0,75,65,0,100,100,20,100,35,100,0,100,0,0,100,75,100,100,100,0,100,75,50,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
110,https://pensionersportal.gov.in,83.0,82,2696,30,E,38,71,63,82,39,13,12,10,20,65,0,0,100,75,0,100,35,100,0,100,0,0,100,35,100,100,100,0,100,35,0,0,100,0,0,5.0,51.0,0,0,0,0,0,0,100,0,0,100,0.0,0.0,45.0,82.0,84.0,32.0,0.0,4.0,0.0,3.0,19.0,100.0,92.0,86.0,2.0,100,100.0,0,0
111,https://www.mea.gov.in,0.0,72,5741,18,F,38,72,0,98,1,13,69,14,75,0,35,0,100,75,0,100,35,100,0,100,0,0,100,100,100,100,100,100,100,35,75,100,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0
112,https://www.mod.gov.in,14.000000000000002,124,5551,23,E,51,83,0,16,53,87,90,75,35,75,65,0,100,0,0,100,20,100,0,100,0,0,100,75,100,100,100,0,100,0,0,100,100,100,0,15.0,91.0,0,0,0,0,100,0,100,0,0,100,46.0,42.0,100.0,79.0,100.0,35.0,36.0,0.0,0.0,8.0,14.000000000000002,100.0,100.0,100.0,14.000000000000002,100,100.0,0,0
113,http://www.nmdfc.org,15.0,198,5932,15,F,28,84,1,100,1,0,44,1,0,0,0,0,100,0,0,0,0,50,0,100,0,0,100,100,100,100,0,0,20,0,0,100,100,0,0,0.0,5.0,0,0,0,0,0,0,100,0,0,100,0.0,0.0,0.0,73.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100,100.0,0,0
114,https://mib.gov.in,100.0,421,34135,1,G,1,83,0,4,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100,0,0,100,100,100,100,100,100,20,0,0,0,100,100,0,87.0,100.0,0,0,0,0,0,0,100,0,0,100,6.0,18.0,51.0,88.0,37.0,73.0,41.0,0.0,0.0,22.0,29.0,100.0,100.0,100.0,92.0,100,100.0,0,0
115,https://bombayhighcourt.nic.in,46.0,3,2,82,A,32,78,3,99,33,31,24,31,0,0,100,100,100,100,75,100,100,100,0,100,0,0,100,75,100,100,100,0,100,100,0,100,100,0,0,11.0,65.0,0,0,0,0,100,0,100,0,0,100,0.0,0.0,76.0,80.0,61.0,59.0,31.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100,41.0,0,0
116,https://lawmin.gov.in,91.0,64,2168,55,C,49,87,24,28,26,21,100,42,50,0,75,0,100,0,0,100,35,100,0,100,0,0,100,100,100,100,100,100,100,0,0,0,100,100,0,50.0,98.0,0,0,0,0,100,0,100,0,0,100,4.0,0.0,100.0,100.0,67.0,100.0,74.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,16.0,100,100.0,0,0
117,https://mumbaipolice.co.in,100.0,18,184,88,A,72,85,38,97,21,75,100,85,0,75,20,100,100,20,75,100,75,100,0,100,0,100,100,100,100,100,100,0,100,75,0,0,100,100,0,92.0,100.0,0,0,0,0,100,0,100,0,0,100,1.0,30.0,100.0,100.0,80.0,64.0,100.0,22.0,13.0,100.0,32.0,100.0,100.0,100.0,100.0,100,100.0,0,0
118,http://narcoticsindia.nic.in,83.0,60,2515,46,D,52,82,3,100,15,10,98,44,0,0,35,0,100,50,20,50,35,100,0,100,0,0,100,100,100,100,100,0,100,0,0,0,0,0,0,4.0,30.0,0,0,0,0,0,0,0,0,0,100,5.0,43.0,100.0,100.0,100.0,100.0,32.0,43.0,25.0,76.0,49.0,100.0,100.0,100.0,99.0,0,100.0,0,0
119,http://aathermography.com/,100.0,13,49,85,A,100,93,100,100,99,100,100,100,0,75,100,100,100,100,75,100,75,100,0,100,0,0,100,100,100,100,100,100,100,35,100,100,0,100,0,100.0,100.0,0,100,0,0,0,0,0,0,0,100,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,74.0,100.0,100.0,100.0,100.0,100,100.0,0,100
120,http://www.asma.org/,100.0,82,1136,39,D,51,75,5,32,44,60,97,50,0,20,0,35,100,75,0,0,35,0,0,100,0,0,100,0,100,100,100,0,100,35,0,0,100,100,0,73.0,79.0,0,0,0,0,0,0,100,0,0,100,17.0,28.000000000000004,100.0,100.0,100.0,100.0,46.0,100.0,43.0,62.0,100.0,100.0,100.0,100.0,100.0,100,100.0,0,100
